blueWardsPlaced,blueWardsDestroyed,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,redWardsPlaced,redWardsDestroyed,redKills,redDeaths,redAssists,redDragons,redHeralds,redTowersDestroyed,redTotalMinionsKilled,redTotalJungleMinionsKilled,Wins,WardsPlaced,WardsDestroyed,Kills,Deaths,Assists,Dragons,Heralds,TowersDestroyed,blueTotalMinionsKilled,blueTotalJungleMinionsKilled
84,3,7,2,9,1,0,0,223,60,17,1,2,7,4,0,0,0,224,44,win,1,1,1,0,1,1,1,1,0,1
16,2,7,7,7,0,1,0,256,47,19,5,7,7,13,0,0,0,234,42,win,0,0,1,1,0,1,1,1,1,1
17,4,7,9,7,0,0,0,228,68,20,3,9,7,10,1,0,0,236,56,lose,0,1,0,1,0,0,1,1,0,1
18,3,9,7,13,1,0,0,195,51,40,3,7,9,9,0,0,0,229,48,lose,0,1,1,0,1,1,1,1,0,1
13,1,10,6,10,0,0,0,183,42,13,1,6,10,3,0,0,0,224,52,lose,1,1,1,0,1,1,1,1,0,0
17,2,8,5,10,0,1,0,234,41,13,3,5,8,4,1,0,0,212,35,lose,1,0,1,0,1,0,1,1,1,1
15,3,1,6,1,0,0,0,255,55,16,2,6,1,4,1,1,0,226,52,lose,0,1,0,1,0,0,0,1,1,1
64,4,7,9,13,1,0,0,200,52,29,4,9,7,11,0,0,0,203,48,lose,1,1,0,1,1,1,1,1,0,1
12,1,3,5,3,0,1,0,215,59,16,3,5,3,9,1,0,0,202,40,win,0,0,0,1,0,0,1,1,1,1
17,3,6,1,6,0,0,0,234,51,22,1,1,6,0,1,0,0,208,53,win,0,1,1,0,1,0,1,1,1,0
17,6,2,4,2,0,0,0,245,47,17,2,4,2,3,1,0,0,261,48,lose,1,1,0,1,0,0,1,1,0,0
15,3,6,5,9,1,0,0,169,55,16,2,5,6,2,0,0,0,198,51,lose,0,1,1,0,1,1,1,1,0,1
18,2,5,2,5,1,0,0,231,49,16,2,2,5,3,0,0,0,255,51,win,1,1,1,0,1,1,1,1,0,0
15,1,8,8,5,0,0,0,229,35,11,1,8,8,10,0,1,0,191,47,lose,1,1,1,1,0,1,0,1,1,0
19,3,7,6,12,1,0,0,220,48,51,0,6,7,10,0,0,0,228,55,win,0,1,1,0,1,1,1,1,0,0
16,3,4,4,3,1,0,0,217,49,15,3,4,4,6,0,1,0,221,62,win,1,1,1,1,0,1,0,1,0,0
15,15,12,5,11,0,1,0,241,48,27,3,5,12,6,0,0,0,230,53,win,0,1,1,0,1,1,1,1,1,0
14,1,8,7,8,0,1,0,203,49,14,2,7,8,9,1,0,0,199,48,lose,1,0,1,0,0,0,1,1,1,1
11,1,3,8,5,1,0,0,221,44,15,2,8,3,8,0,1,1,238,68,lose,0,0,0,1,0,1,0,0,0,0
13,2,3,2,6,0,0,0,191,52,16,3,2,3,3,1,1,0,251,65,lose,0,0,1,0,1,0,0,1,0,0
17,1,9,2,8,0,1,0,234,55,17,2,2,9,2,0,0,0,243,45,win,1,0,1,0,1,1,1,1,0,1
40,1,7,4,8,0,0,0,205,36,19,3,4,7,3,0,0,0,200,53,win,1,0,1,0,1,1,1,1,1,0
19,1,5,5,4,0,1,0,218,43,16,4,5,5,7,1,0,0,257,64,lose,1,0,1,1,0,0,1,1,0,0
14,3,7,5,9,0,0,0,208,50,34,1,5,7,6,1,1,0,212,58,lose,0,1,1,0,1,0,0,1,0,0
19,4,2,6,2,0,0,0,223,71,16,0,6,2,7,1,0,0,266,47,win,1,1,0,1,0,0,1,1,0,1
22,2,7,3,10,0,0,0,254,48,14,3,3,7,3,0,0,0,221,41,win,1,0,1,0,1,1,1,1,1,1
16,1,8,5,7,1,1,1,223,44,11,2,5,8,6,0,0,0,207,44,win,1,0,1,0,1,1,1,1,1,1
17,2,5,6,10,0,1,0,182,37,11,0,6,5,7,1,0,0,200,50,lose,1,1,0,1,1,0,1,1,0,0
19,2,5,4,8,1,0,0,219,50,13,5,4,5,6,0,0,0,218,49,win,1,0,1,0,1,1,1,1,1,1
13,2,6,5,4,1,0,0,203,53,14,1,5,6,5,0,0,0,234,56,lose,0,1,1,0,0,1,1,1,0,0
17,2,8,3,7,0,0,0,233,40,19,6,3,8,3,1,0,0,229,54,win,0,0,1,0,1,0,1,1,1,0
17,0,4,5,3,1,1,0,215,68,17,5,5,4,10,0,0,0,242,48,lose,1,0,0,1,0,1,1,1,0,1
19,1,1,6,1,0,0,0,213,31,14,2,6,1,5,1,1,0,237,58,win,1,0,0,1,0,0,0,1,0,0
14,1,9,6,9,0,0,0,206,54,16,1,6,9,7,0,0,0,210,40,win,0,1,1,0,1,1,1,1,0,1
24,3,6,6,12,0,0,1,201,45,97,5,6,6,5,0,1,0,191,55,win,0,0,1,1,1,1,0,1,1,0
15,4,16,7,14,1,0,0,203,40,15,1,7,16,6,0,0,0,169,48,win,1,1,1,0,1,1,1,1,1,0
16,3,2,7,4,1,0,0,206,63,18,3,7,2,8,0,1,0,222,48,win,0,1,0,1,0,1,0,1,0,1
11,1,4,3,3,1,0,0,208,56,37,1,3,4,3,0,0,0,232,53,lose,0,1,1,0,1,1,1,1,0,1
19,2,10,2,12,0,1,0,209,56,18,3,2,10,2,0,0,0,140,58,win,1,0,1,0,1,1,1,1,1,0
22,3,3,5,3,0,0,0,245,59,18,1,5,3,1,0,0,0,249,53,win,1,1,0,1,1,1,1,1,0,1
16,2,4,5,2,1,0,0,239,58,12,4,5,4,4,0,1,0,223,46,lose,1,0,0,1,0,1,0,1,1,1
21,2,13,3,14,0,0,1,253,38,12,2,3,13,2,1,0,0,185,55,win,1,1,1,0,1,0,1,1,1,0
14,5,6,3,8,1,0,0,257,63,45,2,3,6,7,0,0,0,210,52,win,0,1,1,0,1,1,1,1,1,1
14,2,4,7,6,0,1,0,210,52,10,1,7,4,5,1,0,0,196,52,win,1,1,0,1,1,0,1,1,1,1
15,4,7,2,6,0,1,1,236,44,18,1,2,7,1,1,0,0,223,72,win,0,1,1,0,1,0,1,1,1,0
22,15,7,3,9,0,1,0,233,34,41,5,3,7,3,0,0,0,228,65,win,0,1,1,0,1,1,1,1,1,0
35,3,8,4,11,1,0,0,239,51,16,3,4,8,3,0,0,0,239,52,lose,1,1,1,0,1,1,1,1,1,0
16,1,7,5,10,0,1,0,232,40,14,3,5,7,6,1,0,0,185,58,lose,1,0,1,0,1,0,1,1,1,0
16,4,9,6,9,1,0,0,214,52,16,1,6,9,5,0,0,0,203,52,lose,1,1,1,0,1,1,1,1,1,1
78,1,4,6,5,0,0,0,225,46,54,3,6,4,6,1,0,0,221,51,lose,1,0,0,1,0,0,1,1,1,0
24,3,6,5,12,0,0,0,242,64,62,3,5,6,7,1,0,0,232,52,win,0,1,1,0,1,0,1,1,1,1
17,0,7,6,4,0,0,0,185,52,12,4,6,7,10,1,1,0,210,53,win,1,0,1,0,0,0,0,1,0,0
14,2,12,3,11,1,1,0,226,52,38,1,3,12,2,0,0,0,216,44,win,0,1,1,0,1,1,1,1,1,1
40,3,6,6,8,1,0,0,238,48,15,13,6,6,4,0,1,0,213,58,win,1,0,1,1,1,1,0,1,1,0
18,3,5,5,4,0,0,0,247,51,17,2,5,5,5,1,1,0,232,56,lose,1,1,1,1,0,0,0,1,1,0
18,1,5,9,6,0,0,0,200,40,16,4,9,5,10,0,0,0,222,56,lose,1,0,0,1,0,1,1,1,0,0
39,2,13,10,13,0,0,0,188,56,13,1,10,13,7,0,0,0,214,39,win,1,1,1,0,1,1,1,1,0,1
16,2,2,6,6,0,0,0,213,64,12,2,6,2,3,0,0,0,228,44,win,1,1,0,1,1,1,1,1,0,1
26,4,5,3,6,1,1,0,219,64,14,5,3,5,3,0,0,0,237,55,win,1,0,1,0,1,1,1,1,0,1
15,2,4,5,1,0,0,0,185,53,31,2,5,4,2,1,0,0,263,54,lose,0,1,0,1,0,0,1,1,0,0
12,4,7,4,5,1,0,0,235,48,14,4,4,7,6,0,0,0,205,56,lose,0,1,1,0,0,1,1,1,1,0
39,1,3,9,6,0,0,0,175,64,18,9,9,3,14,1,0,0,253,40,lose,1,0,0,1,0,0,1,1,0,1
21,3,7,6,8,1,0,0,161,72,44,3,6,7,3,0,1,1,194,48,lose,0,1,1,0,1,1,0,0,0,1
21,5,4,10,7,0,0,0,203,44,22,8,10,4,19,1,0,1,245,45,lose,0,0,0,1,0,0,1,0,0,0
13,0,4,13,4,0,0,0,194,46,14,1,13,4,13,1,0,0,208,47,lose,0,0,0,1,0,0,1,1,0,0
17,1,1,2,2,0,0,0,219,40,16,3,2,1,1,1,0,0,226,75,lose,1,0,0,1,1,0,1,1,0,0
80,4,4,1,7,0,0,0,216,56,17,2,1,4,2,1,0,0,197,60,win,1,1,1,0,1,0,1,1,1,0
11,1,5,6,5,0,0,0,225,50,15,2,6,5,7,0,0,0,191,40,lose,0,0,0,1,0,1,1,1,1,1
22,2,9,7,10,0,0,0,221,60,39,1,7,9,10,1,0,0,164,52,lose,0,1,1,0,1,0,1,1,1,1
38,6,6,10,6,1,1,0,194,43,19,2,10,6,10,0,0,1,246,50,lose,1,1,0,1,0,1,1,0,0,0
15,2,4,6,7,1,0,0,207,59,37,2,6,4,10,0,1,0,230,56,lose,0,1,0,1,0,1,0,1,0,1
17,2,2,9,3,0,0,0,157,52,19,5,9,2,11,1,0,0,216,44,lose,0,0,0,1,0,0,1,1,0,1
14,2,10,5,7,1,0,0,213,56,15,2,5,10,5,0,0,0,180,52,win,0,1,1,0,1,1,1,1,1,1
19,3,11,8,8,0,0,0,193,30,15,4,8,11,6,1,1,0,227,42,win,1,0,1,0,1,0,0,1,0,0
22,0,6,10,5,0,0,0,211,42,16,2,10,6,16,0,0,0,190,52,lose,1,0,0,1,0,1,1,1,1,0
13,3,3,3,5,1,0,0,229,44,15,2,3,3,3,0,1,0,236,59,win,0,1,1,1,1,1,0,1,0,0
11,6,5,9,4,0,0,0,200,36,21,3,9,5,12,0,1,0,215,35,lose,0,1,0,1,0,1,0,1,0,1
16,2,7,3,12,0,0,0,202,45,13,0,3,7,2,0,0,0,204,53,lose,1,1,1,0,1,1,1,1,0,0
12,2,10,8,10,1,0,0,231,48,56,3,8,10,10,0,0,0,203,28,win,0,0,1,0,1,1,1,1,1,1
12,3,9,3,10,0,0,0,217,40,14,1,3,9,3,0,1,0,192,52,win,0,1,1,0,1,1,0,1,1,0
18,1,9,5,5,0,1,0,200,48,13,3,5,9,6,0,0,0,211,55,lose,1,0,1,0,0,1,1,1,0,0
15,4,8,10,11,1,1,0,204,44,26,4,10,8,14,0,0,0,193,52,lose,0,1,0,1,0,1,1,1,1,0
17,2,6,2,4,0,0,0,235,47,14,6,2,6,2,1,0,0,249,52,win,1,0,1,0,1,0,1,1,0,0
17,0,5,4,8,0,1,0,197,44,11,1,4,5,4,0,0,0,260,72,win,1,0,1,0,1,1,1,1,0,0
14,3,5,4,3,0,0,0,218,55,17,2,4,5,5,1,0,0,207,52,lose,0,1,1,0,0,0,1,1,1,1
16,6,6,4,5,1,0,0,221,40,23,3,4,6,4,0,1,0,213,51,lose,0,1,1,0,1,1,0,1,1,0
13,2,2,4,2,1,0,0,250,61,16,4,4,2,3,0,0,0,250,56,win,0,0,0,1,0,1,1,1,1,1
14,3,6,3,6,1,0,0,240,44,33,2,3,6,3,0,0,0,200,43,win,0,1,1,0,1,1,1,1,1,1
40,3,8,3,10,1,1,0,247,68,12,14,3,8,3,0,0,0,222,54,win,1,0,1,0,1,1,1,1,1,1
85,2,6,9,7,0,0,0,196,36,13,2,9,6,7,1,0,0,203,56,lose,1,1,0,1,1,0,1,1,0,0
13,2,6,8,7,1,0,0,236,40,33,2,8,6,12,0,0,0,241,47,lose,0,1,0,1,0,1,1,1,0,0
14,1,0,5,0,0,0,0,220,51,15,3,5,0,4,1,0,0,223,37,lose,0,0,0,1,0,0,1,1,0,1
12,2,5,6,3,0,0,0,219,53,49,1,6,5,10,1,0,0,188,48,win,0,1,0,1,0,0,1,1,1,1
15,2,6,8,6,0,1,0,188,58,17,4,8,6,6,1,0,0,232,34,lose,0,0,0,1,1,0,1,1,0,1
16,1,5,6,6,1,0,0,211,67,19,5,6,5,9,0,0,0,211,56,lose,0,0,0,1,0,1,1,1,1,1
13,6,9,2,12,0,0,0,213,36,44,1,2,9,1,0,0,0,216,56,lose,0,1,1,0,1,1,1,1,0,0
12,3,1,5,2,0,0,0,230,44,17,3,5,1,9,0,0,0,247,68,lose,0,1,0,1,0,1,1,1,0,0
15,1,7,10,11,0,0,0,159,44,17,0,10,7,13,0,1,1,253,40,lose,0,1,0,1,0,1,0,0,0,1
52,2,2,10,1,0,0,0,212,60,16,2,10,2,11,1,0,0,211,40,lose,1,1,0,1,0,0,1,1,1,1
14,1,0,1,0,0,0,0,261,53,10,4,1,0,1,1,0,0,264,56,lose,1,0,0,1,0,0,1,1,0,0
27,7,6,6,11,0,0,0,214,39,18,8,6,6,6,0,1,0,235,36,lose,1,0,1,1,1,1,0,1,0,1
38,1,10,8,14,1,0,0,204,43,12,1,8,10,12,0,0,0,210,46,lose,1,1,1,0,1,1,1,1,0,0
14,2,3,7,2,0,0,0,213,61,18,3,7,3,9,1,0,0,226,70,lose,0,0,0,1,0,0,1,1,0,0
15,1,10,6,17,0,0,0,193,35,18,1,6,10,6,0,0,0,196,38,lose,0,1,1,0,1,1,1,1,0,0
18,1,6,2,7,1,0,0,235,64,12,5,2,6,3,0,1,0,203,60,win,1,0,1,0,1,1,0,1,1,1
16,3,12,9,20,0,0,0,230,36,16,2,9,12,14,1,0,0,166,60,lose,1,1,1,0,1,0,1,1,1,0
10,2,8,12,8,0,0,0,213,41,57,0,12,8,12,1,0,0,196,46,lose,0,1,0,1,0,0,1,1,1,0
17,3,10,6,8,0,0,0,222,42,18,3,6,10,7,1,0,0,189,62,win,0,1,1,0,1,0,1,1,1,0
15,4,7,7,9,0,0,0,215,40,16,3,7,7,2,0,1,0,196,48,lose,0,1,1,1,1,1,0,1,1,0
18,1,6,5,6,0,0,0,246,36,18,2,5,6,3,0,0,0,200,40,win,1,0,1,0,1,1,1,1,1,0
18,0,6,11,5,0,0,0,151,42,16,5,11,6,12,1,0,0,235,51,lose,1,0,0,1,0,0,1,1,0,0
18,4,8,2,10,0,1,1,229,45,37,3,2,8,2,0,0,0,241,52,win,0,1,1,0,1,1,1,1,0,0
18,4,5,1,5,1,1,0,270,43,77,4,1,5,1,0,0,0,254,76,win,0,1,1,0,1,1,1,1,1,0
16,1,7,5,8,0,0,0,214,55,12,3,5,7,4,1,1,0,217,64,win,1,0,1,0,1,0,0,1,0,0
46,2,11,8,13,0,0,0,172,39,14,0,8,11,8,1,0,0,189,60,lose,1,1,1,0,1,0,1,1,0,0
18,4,4,3,5,1,0,0,223,44,16,5,3,4,2,0,1,0,240,64,lose,1,0,1,0,1,1,0,1,0,0
19,2,7,6,7,0,0,1,259,61,11,3,6,7,2,1,0,0,202,45,win,1,0,1,0,1,0,1,1,1,1
18,1,9,2,8,0,1,1,257,55,17,3,2,9,4,1,0,0,165,49,win,1,0,1,0,1,0,1,1,1,1
22,3,12,10,16,0,1,0,241,41,19,5,10,12,16,0,0,0,197,35,lose,1,0,1,0,1,1,1,1,1,1
41,3,3,5,3,1,0,0,222,63,13,3,5,3,9,0,1,0,208,56,win,1,1,0,1,0,1,0,1,1,1
14,3,6,3,6,0,0,0,214,35,14,1,3,6,1,0,0,0,193,56,win,1,1,1,0,1,1,1,1,1,0
17,5,2,2,2,0,0,0,227,60,16,2,2,2,3,1,0,0,232,46,win,1,1,1,1,0,0,1,1,0,1
38,1,9,5,8,0,0,0,232,55,34,3,5,9,7,1,0,0,191,40,lose,1,0,1,0,1,0,1,1,1,1
17,1,7,4,6,0,0,0,212,52,11,2,4,7,4,1,1,0,222,53,win,1,0,1,0,1,0,0,1,0,0
14,0,9,8,9,0,0,0,208,44,14,0,8,9,11,1,0,0,164,48,win,1,1,1,0,0,0,1,1,1,0
16,5,5,10,8,0,0,0,236,53,18,4,10,5,11,1,1,1,234,49,lose,0,1,0,1,0,0,0,0,1,1
15,1,3,4,3,0,0,0,227,65,16,1,4,3,6,1,1,0,216,57,lose,0,1,0,1,0,0,0,1,1,1
15,3,4,11,3,0,0,0,195,44,20,3,11,4,10,1,0,0,221,46,win,0,1,0,1,0,0,1,1,0,0
39,0,5,7,4,0,0,0,189,52,16,5,7,5,6,1,0,0,222,57,win,1,0,0,1,0,0,1,1,0,0
35,18,14,5,11,1,0,0,211,65,42,3,5,14,8,0,0,0,188,34,win,0,1,1,0,1,1,1,1,1,1
18,4,5,4,6,0,0,0,198,47,18,4,4,5,2,1,0,0,212,80,lose,1,1,1,0,1,0,1,1,0,0
37,17,3,5,2,0,0,0,254,48,36,3,5,3,7,0,0,0,264,44,lose,1,1,0,1,0,1,1,1,0,1
20,2,8,7,11,1,0,1,210,55,14,2,7,8,7,0,0,0,174,56,win,1,1,1,0,1,1,1,1,1,0
18,3,5,9,4,0,0,0,202,56,18,3,9,5,8,1,1,0,258,48,lose,1,1,0,1,0,0,0,1,0,1
25,2,6,7,6,0,0,0,193,45,15,3,7,6,9,1,0,0,204,61,win,1,0,0,1,0,0,1,1,0,0
13,2,5,6,4,0,0,0,212,42,14,3,6,5,3,1,1,0,243,52,lose,0,0,0,1,1,0,0,1,0,0
14,0,8,12,5,0,0,0,212,46,18,3,12,8,10,1,0,0,194,61,lose,0,0,0,1,0,0,1,1,1,0
82,4,6,13,2,0,0,0,202,48,19,4,13,6,14,1,0,0,234,55,lose,1,1,0,1,0,0,1,1,0,0
16,4,11,2,8,1,0,0,252,46,14,3,2,11,3,0,0,0,214,68,win,1,1,1,0,1,1,1,1,1,0
58,2,5,7,10,1,0,0,176,48,16,3,7,5,4,0,1,0,217,54,win,1,0,0,1,1,1,0,1,0,0
14,2,3,8,6,0,0,0,232,57,16,0,8,3,2,1,0,0,235,65,lose,0,1,0,1,1,0,1,1,0,0
15,1,4,8,0,0,0,0,155,34,12,3,8,4,4,1,0,0,240,67,lose,1,0,0,1,0,0,1,1,0,0
14,2,1,3,1,1,0,0,228,60,18,2,3,1,4,0,0,0,226,48,win,0,1,0,1,0,1,1,1,1,1
16,4,9,2,12,1,0,0,221,46,13,5,2,9,4,0,0,0,236,46,win,1,0,1,0,1,1,1,1,0,1
45,5,6,7,8,1,0,0,217,67,16,7,7,6,7,0,0,0,256,40,win,1,0,0,1,1,1,1,1,0,1
38,4,3,0,3,0,0,0,261,49,16,0,0,3,0,0,0,0,224,72,lose,1,1,1,0,1,1,1,1,1,0
13,1,12,9,18,0,0,0,195,45,13,1,9,12,8,1,0,0,193,52,win,1,1,1,0,1,0,1,1,1,0
17,3,5,1,6,0,0,0,231,62,14,4,1,5,1,1,1,0,239,68,win,1,0,1,0,1,0,0,1,0,0
58,2,6,12,12,1,0,0,154,51,35,4,12,6,11,0,0,0,232,52,lose,1,0,0,1,1,1,1,1,0,0
18,3,10,6,7,1,0,0,215,40,15,4,6,10,4,0,1,0,178,63,lose,1,0,1,0,1,1,0,1,1,0
79,2,3,3,2,0,0,0,219,51,14,2,3,3,7,0,0,0,255,52,win,1,1,1,1,0,1,1,1,0,0
36,7,6,4,11,1,0,0,218,56,18,2,4,6,4,0,0,0,221,60,win,1,1,1,0,1,1,1,1,0,0
57,5,6,4,3,0,0,0,242,52,15,3,4,6,5,0,0,0,201,44,win,1,1,1,0,0,1,1,1,1,1
52,1,9,1,13,1,1,0,217,59,13,0,1,9,2,0,0,0,147,48,win,1,1,1,0,1,1,1,1,1,1
17,2,5,7,9,0,0,0,188,40,14,0,7,5,9,1,0,2,245,43,lose,1,1,0,1,1,0,1,0,0,0
15,2,9,3,9,0,0,0,245,37,17,3,3,9,2,1,0,0,209,52,win,0,0,1,0,1,0,1,1,1,0
12,6,5,8,4,0,0,0,233,43,16,2,8,5,3,1,0,0,213,52,lose,0,1,0,1,1,0,1,1,1,0
19,4,5,12,5,0,0,0,188,32,14,6,12,5,13,1,0,0,230,44,lose,1,0,0,1,0,0,1,1,0,0
14,5,2,8,2,0,0,0,196,54,18,2,8,2,18,1,0,0,200,43,lose,0,1,0,1,0,0,1,1,0,1
17,4,7,4,11,0,0,0,213,44,16,3,4,7,1,1,1,0,232,70,lose,1,1,1,0,1,0,0,1,0,0
24,1,4,5,5,0,0,0,211,50,52,1,5,4,9,1,0,0,205,37,lose,0,1,0,1,0,0,1,1,1,1
13,1,8,10,14,1,0,0,204,55,37,5,10,8,16,0,0,0,186,52,lose,0,0,0,1,0,1,1,1,1,1
11,1,7,10,4,1,0,0,206,39,13,0,10,7,11,0,0,0,221,44,lose,0,1,0,1,0,1,1,1,0,0
16,4,8,3,13,0,0,0,238,51,40,6,3,8,3,1,0,0,230,47,lose,0,0,1,0,1,0,1,1,1,1
11,2,7,9,5,0,0,0,205,31,15,0,9,7,6,0,0,0,167,34,lose,0,1,0,1,0,1,1,1,1,0
59,1,0,1,0,1,0,0,230,72,20,0,1,0,1,0,0,0,267,63,lose,1,1,0,1,0,1,1,1,0,1
39,0,11,5,12,0,1,2,243,36,12,0,5,11,8,0,0,0,173,47,win,1,1,1,0,1,1,1,1,1,0
19,1,7,0,8,0,0,0,233,60,32,0,0,7,0,1,0,0,222,57,win,0,1,1,0,1,0,1,1,1,1
14,1,2,7,1,0,0,0,205,72,15,1,7,2,9,1,0,0,238,44,lose,0,1,0,1,0,0,1,1,0,1
21,0,4,7,4,0,0,0,214,63,14,6,7,4,7,1,0,0,250,48,lose,1,0,0,1,0,0,1,1,0,1
14,0,10,3,9,1,0,0,242,46,11,4,3,10,4,0,0,0,198,47,win,1,0,1,0,1,1,1,1,1,0
15,2,5,3,5,0,1,0,227,35,42,3,3,5,3,1,0,0,208,70,win,0,0,1,0,1,0,1,1,1,0
16,2,7,9,10,0,1,1,248,60,37,1,9,7,14,1,0,0,197,53,win,0,1,0,1,0,0,1,1,1,1
16,5,10,11,12,0,0,0,159,59,20,4,11,10,7,0,0,0,212,55,lose,0,1,0,1,1,1,1,1,0,1
42,2,8,3,6,0,0,0,229,40,34,2,3,8,2,0,1,0,206,56,win,1,1,1,0,1,1,0,1,1,0
27,2,3,6,4,0,0,0,214,64,18,2,6,3,6,1,0,0,232,52,lose,1,1,0,1,0,0,1,1,0,1
105,6,4,3,0,0,0,0,253,60,15,3,3,4,3,0,0,0,228,40,win,1,1,1,0,0,1,1,1,1,1
15,0,6,8,6,0,0,0,199,57,16,2,8,6,9,1,0,0,243,54,lose,0,0,0,1,0,0,1,1,0,1
73,0,9,8,10,0,0,0,202,45,16,2,8,9,8,0,0,0,211,49,lose,1,0,1,0,1,1,1,1,0,0
15,2,3,8,2,0,0,0,209,36,23,3,8,3,10,1,0,0,227,47,lose,0,0,0,1,0,0,1,1,0,0
17,3,1,1,1,0,1,0,252,48,49,2,1,1,0,0,0,0,212,47,win,0,1,1,1,1,1,1,1,1,1
36,3,9,7,6,1,1,0,178,75,17,1,7,9,7,0,0,0,201,46,win,1,1,1,0,0,1,1,1,0,1
16,4,4,5,3,0,0,0,234,46,22,0,5,4,7,1,1,0,238,57,lose,0,1,0,1,0,0,0,1,0,0
15,2,10,3,13,1,0,0,248,44,15,2,3,10,4,0,0,0,200,51,win,1,1,1,0,1,1,1,1,1,0
17,3,5,3,5,0,1,0,221,60,10,4,3,5,4,0,0,0,257,51,lose,1,0,1,0,1,1,1,1,0,1
15,2,6,6,7,1,0,0,200,45,15,2,6,6,9,0,1,0,216,70,lose,1,1,1,1,0,1,0,1,0,0
14,1,3,4,4,1,1,0,214,72,18,2,4,3,6,0,0,0,239,65,win,0,0,0,1,0,1,1,1,0,1
18,2,5,4,7,0,1,0,231,48,16,5,4,5,3,1,0,0,205,47,win,1,0,1,0,1,0,1,1,1,1
50,1,8,9,8,0,0,0,161,40,12,2,9,8,4,1,0,0,248,64,lose,1,0,0,1,1,0,1,1,0,0
16,6,4,4,5,0,0,0,242,59,17,3,4,4,4,1,0,0,214,60,lose,0,1,1,1,1,0,1,1,1,0
18,5,9,7,11,0,1,0,209,43,18,4,7,9,10,0,0,0,175,56,win,1,1,1,0,1,1,1,1,1,0
19,2,10,5,11,1,0,0,209,47,16,4,5,10,4,0,1,0,226,48,win,1,0,1,0,1,1,0,1,0,0
13,1,7,4,7,0,1,0,211,48,13,2,4,7,7,1,0,0,226,67,lose,1,0,1,0,1,0,1,1,0,0
18,3,5,2,4,1,1,0,248,57,16,5,2,5,3,0,0,0,238,36,lose,1,0,1,0,1,1,1,1,1,1
34,3,5,5,5,0,0,0,229,61,17,2,5,5,7,1,0,0,205,55,win,1,1,1,1,0,0,1,1,1,1
16,8,3,8,3,0,1,0,230,57,24,5,8,3,8,1,0,0,225,60,lose,0,1,0,1,0,0,1,1,1,0
47,3,10,1,18,1,1,0,239,68,13,3,1,10,2,0,0,0,240,56,win,1,1,1,0,1,1,1,1,0,1
62,2,5,2,7,0,0,0,260,36,82,2,2,5,1,0,1,0,232,80,lose,0,1,1,0,1,1,0,1,1,0
17,1,5,4,7,0,0,0,219,41,15,1,4,5,4,0,0,0,183,36,win,1,1,1,0,1,1,1,1,1,1
15,0,5,14,5,0,0,0,156,45,13,2,14,5,8,0,0,1,226,39,lose,1,0,0,1,0,1,1,0,0,1
19,3,2,10,0,0,0,0,183,55,12,2,10,2,7,1,1,1,264,48,lose,1,1,0,1,0,0,0,0,0,1
106,4,3,10,4,1,0,0,195,42,16,1,10,3,12,0,1,0,234,41,lose,1,1,0,1,0,1,0,1,0,1
54,2,3,4,6,0,0,0,204,43,21,3,4,3,3,1,1,0,258,56,lose,1,0,0,1,1,0,0,1,0,0
19,4,6,5,7,0,0,0,245,48,18,4,5,6,7,1,0,0,245,56,lose,1,1,1,0,1,0,1,1,1,0
16,2,2,3,4,0,0,0,230,51,42,3,3,2,4,1,0,0,253,48,lose,0,0,0,1,1,0,1,1,0,1
18,4,7,4,5,0,0,0,265,39,44,4,4,7,5,0,0,0,224,35,lose,0,1,1,0,1,1,1,1,1,1
14,1,6,7,11,0,0,0,197,47,17,0,7,6,5,1,1,0,205,60,lose,0,1,0,1,1,0,0,1,0,0
18,5,5,5,7,0,0,0,233,35,17,7,5,5,5,1,0,0,221,51,win,1,0,1,1,1,0,1,1,1,0
23,1,9,2,12,1,0,0,218,53,10,0,2,9,2,0,0,0,215,57,win,1,1,1,0,1,1,1,1,1,0
14,1,3,6,4,0,0,0,218,64,16,3,6,3,10,1,0,1,219,68,lose,0,0,0,1,0,0,1,0,0,0
19,6,5,9,5,0,0,0,177,28,18,4,9,5,10,1,0,0,214,41,win,1,1,0,1,0,0,1,1,0,0
16,20,4,4,4,0,0,0,260,46,49,5,4,4,3,0,0,0,249,55,win,0,1,1,1,1,1,1,1,1,0
17,1,2,5,1,1,0,0,188,44,12,1,5,2,3,0,1,0,252,48,lose,1,1,0,1,0,1,0,1,0,0
37,2,4,5,4,1,0,0,240,68,16,2,5,4,8,0,0,0,241,44,lose,1,1,0,1,0,1,1,1,0,1
45,2,5,8,5,0,1,0,176,50,14,2,8,5,7,1,0,0,219,34,win,1,1,0,1,0,0,1,1,0,1
15,2,2,5,0,0,0,0,262,56,13,5,5,2,6,1,1,0,255,48,lose,1,0,0,1,0,0,0,1,1,1
52,3,4,7,5,1,0,0,232,60,18,4,7,4,7,0,0,0,202,55,win,1,0,0,1,0,1,1,1,1,1
18,4,11,8,16,0,1,1,207,61,15,3,8,11,10,1,0,0,159,55,win,1,1,1,0,1,0,1,1,1,1
14,3,0,9,0,0,0,0,230,42,38,3,9,0,10,1,0,1,235,57,lose,0,1,0,1,0,0,1,0,0,0
